Observation    Measured       Simulated      Weight          Residual   Sensitive
Date20080718  7.000000E-02  1.540690E-01  1.000000E+00  -8.406900E-02      YES
Date20080719  5.000000E-02  1.328330E-01  1.000000E+00  -8.283300E-02      YES
Date20080720  6.000000E-02  1.170550E-01  1.000000E+00  -5.705500E-02      YES
Date20080721  5.000000E-02  1.099020E-01  1.000000E+00  -5.990200E-02      YES
Date20080722  9.000000E-02  9.874970E-02  1.000000E+00  -8.749700E-03      YES
Date20080723  8.000000E-02  8.966200E-02  1.000000E+00  -9.662000E-03      YES
Date20080724  8.000000E-02  7.382810E-02  1.000000E+00  +6.171900E-03      YES
Date20080725  8.000000E-02  6.008690E-02  1.000000E+00  +1.991310E-02      YES
Date20080726  7.000000E-02  5.078190E-02  1.000000E+00  +1.921810E-02      YES
Date20080727  5.000000E-02  3.610050E-02  1.000000E+00  +1.389950E-02      YES
Date20080728  4.000000E-02  2.079590E-02  1.000000E+00  +1.920410E-02      YES
Date20080729  4.000000E-02  1.087000E-02  1.000000E+00  +2.913000E-02      YES
Date20080730  4.000000E-02  3.995030E-03  1.000000E+00  +3.600497E-02      YES
Date20080731  4.000000E-02  1.356410E-03  1.000000E+00  +3.864359E-02      YES
Date20080801  4.000000E-02  8.397060E-04  1.000000E+00  +3.916029E-02      YES
Date20080802  4.000000E-02  4.883560E-04  1.000000E+00  +3.951164E-02      YES
Date20080803  4.000000E-02  5.088350E-04  1.000000E+00  +3.949117E-02      YES
Date20080804  4.000000E-02  3.136250E-04  1.000000E+00  +3.968638E-02      YES
Date20080805  4.000000E-02  3.638060E-04  1.000000E+00  +3.963619E-02      YES
Date20080806  4.000000E-02  2.690300E-04  1.000000E+00  +3.973097E-02      YES
Date20080807  4.000000E-02  2.971960E-04  1.000000E+00  +3.970280E-02      YES
Date20080808  3.200000E-01  3.224370E-02  1.000000E+00  +2.877563E-01      YES
Date20080809  9.000000E-02  8.900480E-02  1.000000E+00  +9.952000E-04      YES
Date20080810  7.000000E-02  9.565310E-02  1.000000E+00  -2.565310E-02      YES
Date20080811  5.000000E-02  7.525880E-02  1.000000E+00  -2.525880E-02      YES
Date20080812  8.000000E-02  7.479440E-02  1.000000E+00  +5.205600E-03      YES
Date20080813  6.000000E-02  7.668660E-02  1.000000E+00  -1.668660E-02      YES
Date20080814  5.000000E-02  7.197490E-02  1.000000E+00  -2.197490E-02      YES
Date20080815  2.000000E-01  5.646120E-02  1.000000E+00  +1.435388E-01      YES
Date20080816  2.200000E-01  7.727690E-02  1.000000E+00  +1.427231E-01      YES
Date20080817  1.700000E-01  1.588960E-01  1.000000E+00  +1.110400E-02      YES
Date20080818  1.100000E-01  2.109520E-01  1.000000E+00  -1.009520E-01      YES
Date20080819  9.000000E-02  1.921970E-01  1.000000E+00  -1.021970E-01      YES
Date20080820  7.000000E-02  1.798850E-01  1.000000E+00  -1.098850E-01      YES
Date20080821  7.000000E-02  1.849950E-01  1.000000E+00  -1.149950E-01      YES
Date20080822  7.000000E-02  1.644760E-01  1.000000E+00  -9.447600E-02      YES
Date20080823  5.000000E-02  1.414700E-01  1.000000E+00  -9.147000E-02      YES
Date20080824  5.000000E-02  1.265180E-01  1.000000E+00  -7.651800E-02      YES
Date20080825  5.000000E-02  1.115710E-01  1.000000E+00  -6.157100E-02      YES
Date20080826  5.000000E-02  9.996160E-02  1.000000E+00  -4.996160E-02      YES
Date20080827  4.000000E-02  8.243330E-02  1.000000E+00  -4.243330E-02      YES
Date20080828  4.000000E-02  6.127290E-02  1.000000E+00  -2.127290E-02      YES
Date20080829  4.000000E-02  4.322850E-02  1.000000E+00  -3.228500E-03      YES
Date20080830  4.000000E-02  2.744060E-02  1.000000E+00  +1.255940E-02      YES
Date20080831  4.000000E-02  1.548760E-02  1.000000E+00  +2.451240E-02      YES
Date20080901  4.000000E-02  6.596020E-03  1.000000E+00  +3.340398E-02      YES
Date20080902  5.000000E-02  2.470200E-03  1.000000E+00  +4.752980E-02      YES
Date20080903  4.000000E-02  2.665390E-03  1.000000E+00  +3.733461E-02      YES
Date20080904  6.000000E-02  3.759950E-03  1.000000E+00  +5.624005E-02      YES
Date20080905  6.000000E-02  7.365100E-03  1.000000E+00  +5.263490E-02      YES
Date20080906  5.000000E-02  9.950310E-03  1.000000E+00  +4.004969E-02      YES
Date20080907  9.000000E-02  1.540120E-02  1.000000E+00  +7.459880E-02      YES
Date20080908  7.000000E-02  2.392200E-02  1.000000E+00  +4.607800E-02      YES
Date20080909  5.000000E-02  1.962640E-02  1.000000E+00  +3.037360E-02      YES
Date20080910  5.000000E-02  9.491980E-03  1.000000E+00  +4.050802E-02      YES
Date20080911  5.000000E-02  4.364900E-03  1.000000E+00  +4.563510E-02      YES
Date20080912  4.000000E-02  1.178280E-03  1.000000E+00  +3.882172E-02      YES
Date20080913  4.000000E-02  7.955260E-04  1.000000E+00  +3.920447E-02      YES
Date20080914  4.000000E-02  7.028260E-04  1.000000E+00  +3.929717E-02      YES
Date20080915  4.000000E-02  3.433660E-04  1.000000E+00  +3.965663E-02      YES
Date20080916  4.000000E-02  4.031030E-04  1.000000E+00  +3.959690E-02      YES
Date20080917  4.000000E-02  2.477020E-04  1.000000E+00  +3.975230E-02      YES
Date20080918  4.000000E-02  2.723270E-04  1.000000E+00  +3.972767E-02      YES
Date20080919  4.000000E-02  1.942370E-04  1.000000E+00  +3.980576E-02      YES
Date20080920  4.000000E-02  1.920440E-04  1.000000E+00  +3.980796E-02      YES
Date20080921  8.000000E-02  1.847530E-04  1.000000E+00  +7.981525E-02      YES
Date20080922  1.000000E-01  1.677290E-02  1.000000E+00  +8.322710E-02      YES
Date20080923  8.000000E-02  4.486080E-02  1.000000E+00  +3.513920E-02      YES
Date20080924  8.000000E-02  4.845370E-02  1.000000E+00  +3.154630E-02      YES
Date20080925  9.000000E-02  5.183140E-02  1.000000E+00  +3.816860E-02      YES
Date20080926  7.000000E-02  6.707660E-02  1.000000E+00  +2.923400E-03      YES
Date20080927  7.000000E-02  6.129800E-02  1.000000E+00  +8.702000E-03      YES
Date20080928  6.000000E-02  4.885800E-02  1.000000E+00  +1.114200E-02      YES
Date20080929  5.000000E-02  4.077210E-02  1.000000E+00  +9.227900E-03      YES
Date20080930  5.000000E-02  3.219070E-02  1.000000E+00  +1.780930E-02      YES
Date20081001  5.000000E-02  2.768500E-02  1.000000E+00  +2.231500E-02      YES
Date20081002  5.000000E-02  2.767800E-02  1.000000E+00  +2.232200E-02      YES
Date20081003  5.000000E-02  2.841480E-02  1.000000E+00  +2.158520E-02      YES
Date20081004  6.000000E-02  2.445660E-02  1.000000E+00  +3.554340E-02      YES
Date20081005  5.000000E-02  1.789670E-02  1.000000E+00  +3.210330E-02      YES
Date20081006  5.000000E-02  1.204170E-02  1.000000E+00  +3.795830E-02      YES
Date20081007  5.000000E-02  9.575000E-03  1.000000E+00  +4.042500E-02      YES
Date20081008  5.000000E-02  9.054210E-03  1.000000E+00  +4.094579E-02      YES
Date20081009  5.000000E-02  5.481300E-03  1.000000E+00  +4.451870E-02      YES
Date20081010  5.000000E-02  1.993160E-03  1.000000E+00  +4.800684E-02      YES
Date20081011  7.000000E-02  1.237540E-03  1.000000E+00  +6.876246E-02      YES
Date20081012  5.000000E-02  6.398360E-04  1.000000E+00  +4.936016E-02      YES
Date20081013  5.000000E-02  3.514260E-04  1.000000E+00  +4.964857E-02      YES
Date20081014  5.000000E-02  2.907140E-04  1.000000E+00  +4.970929E-02      YES
Date20081015  4.000000E-02  2.132260E-04  1.000000E+00  +3.978677E-02      YES
Date20081016  4.000000E-02  3.006030E-04  1.000000E+00  +3.969940E-02      YES
Date20081017  8.000000E-02  2.083540E-03  1.000000E+00  +7.791646E-02      YES
Date20081018  8.000000E-02  4.225000E-03  1.000000E+00  +7.577500E-02      YES
Date20081019  7.000000E-02  2.811360E-03  1.000000E+00  +6.718864E-02      YES
Date20081020  5.000000E-02  1.028110E-03  1.000000E+00  +4.897189E-02      YES
Date20081021  5.000000E-02  8.325370E-04  1.000000E+00  +4.916746E-02      YES
Date20081022  1.100000E-01  2.238210E-03  1.000000E+00  +1.077618E-01      YES
Date20081023  2.800000E-01  4.475610E-02  1.000000E+00  +2.352439E-01      YES
Date20081024  1.400000E-01  1.099090E-01  1.000000E+00  +3.009100E-02      YES
Date20081025  1.600000E-01  1.122140E-01  1.000000E+00  +4.778600E-02      YES
Date20081026  1.000000E-01  8.938950E-02  1.000000E+00  +1.061050E-02      YES
Date20081027  7.000000E-02  8.343830E-02  1.000000E+00  -1.343830E-02      YES
Date20081028  8.000000E-02  8.519280E-02  1.000000E+00  -5.192800E-03      YES
Date20081029  4.600000E-01  1.345480E-01  1.000000E+00  +3.254520E-01      YES
Date20081030  1.390000E+00  3.157120E-01  1.000000E+00  +1.074288E+00      YES
Date20081031  8.400000E-01  5.827490E-01  1.000000E+00  +2.572510E-01      YES
Date20081101  6.600000E-01  7.189840E-01  1.000000E+00  -5.898400E-02      YES
Date20081102  5.500000E-01  7.172280E-01  1.000000E+00  -1.672280E-01      YES
Date20081103  5.000000E-01  6.828000E-01  1.000000E+00  -1.828000E-01      YES
Date20081104  4.600000E-01  6.345220E-01  1.000000E+00  -1.745220E-01      YES
Date20081105  4.000000E-01  5.940160E-01  1.000000E+00  -1.940160E-01      YES
Date20081106  3.500000E-01  5.533760E-01  1.000000E+00  -2.033760E-01      YES
Date20081107  3.200000E-01  5.140070E-01  1.000000E+00  -1.940070E-01      YES
Date20081108  2.900000E-01  4.777340E-01  1.000000E+00  -1.877340E-01      YES
Date20081109  2.600000E-01  4.449030E-01  1.000000E+00  -1.849030E-01      YES
Date20081110  2.400000E-01  4.171080E-01  1.000000E+00  -1.771080E-01      YES
Date20081111  2.400000E-01  3.856520E-01  1.000000E+00  -1.456520E-01      YES
Date20081112  2.400000E-01  3.549060E-01  1.000000E+00  -1.149060E-01      YES
Date20081113  2.400000E-01  3.261890E-01  1.000000E+00  -8.618900E-02      YES
Date20081114  2.000000E-01  2.991800E-01  1.000000E+00  -9.918000E-02      YES
Date20081115  2.000000E-01  2.739150E-01  1.000000E+00  -7.391500E-02      YES
Date20081116  2.000000E-01  2.503130E-01  1.000000E+00  -5.031300E-02      YES
Date20081117  2.000000E-01  2.359230E-01  1.000000E+00  -3.592300E-02      YES
Date20081118  2.000000E-01  2.277280E-01  1.000000E+00  -2.772800E-02      YES
Date20081119  2.000000E-01  2.211050E-01  1.000000E+00  -2.110500E-02      YES
Date20081120  3.200000E-01  2.196000E-01  1.000000E+00  +1.004000E-01      YES
Date20081121  4.800000E-01  2.566360E-01  1.000000E+00  +2.233640E-01      YES
Date20081122  4.200000E-01  3.562540E-01  1.000000E+00  +6.374600E-02      YES
Date20081123  3.400000E-01  4.176810E-01  1.000000E+00  -7.768100E-02      YES
Date20081124  3.400000E-01  3.944230E-01  1.000000E+00  -5.442300E-02      YES
Date20081125  3.200000E-01  3.638310E-01  1.000000E+00  -4.383100E-02      YES
Date20081126  2.900000E-01  3.402380E-01  1.000000E+00  -5.023800E-02      YES
Date20081127  4.100000E-01  3.235040E-01  1.000000E+00  +8.649600E-02      YES
Date20081128  4.600000E-01  3.686370E-01  1.000000E+00  +9.136300E-02      YES
Date20081129  4.600000E-01  4.459180E-01  1.000000E+00  +1.408200E-02      YES
Date20081130  4.600000E-01  4.592900E-01  1.000000E+00  +7.100000E-04      YES
Date20081201  4.000000E-01  4.334490E-01  1.000000E+00  -3.344900E-02      YES
Date20081202  4.500000E-01  4.286630E-01  1.000000E+00  +2.133700E-02      YES
Date20081203  4.600000E-01  4.299070E-01  1.000000E+00  +3.009300E-02      YES
Date20081204  4.600000E-01  4.090460E-01  1.000000E+00  +5.095400E-02      YES
Date20081205  4.600000E-01  3.776720E-01  1.000000E+00  +8.232800E-02      YES
Date20081206  4.200000E-01  3.542660E-01  1.000000E+00  +6.573400E-02      YES
Date20081207  5.300000E-01  3.673410E-01  1.000000E+00  +1.626590E-01      YES
Date20081208  5.700000E-01  4.575730E-01  1.000000E+00  +1.124270E-01      YES
Date20081209  5.300000E-01  5.334080E-01  1.000000E+00  -3.408000E-03      YES
Date20081210  5.200000E-01  5.139400E-01  1.000000E+00  +6.060000E-03      YES
Date20081211  5.200000E-01  5.043710E-01  1.000000E+00  +1.562900E-02      YES
Date20081212  5.200000E-01  5.255790E-01  1.000000E+00  -5.579000E-03      YES
Date20081213  5.400000E-01  5.030120E-01  1.000000E+00  +3.698800E-02      YES
Date20081214  8.200000E-01  4.807110E-01  1.000000E+00  +3.392890E-01      YES
Date20081215  8.200000E-01  5.447760E-01  1.000000E+00  +2.752240E-01      YES
Date20081216  8.100000E-01  6.604870E-01  1.000000E+00  +1.495130E-01      YES
Date20081217  8.200000E-01  6.968040E-01  1.000000E+00  +1.231960E-01      YES
Date20081218  8.700000E-01  7.334620E-01  1.000000E+00  +1.365380E-01      YES
Date20081219  9.400000E-01  8.212620E-01  1.000000E+00  +1.187380E-01      YES
Date20081220  9.800000E-01  8.360220E-01  1.000000E+00  +1.439780E-01      YES
Date20081221  9.800000E-01  8.449030E-01  1.000000E+00  +1.350970E-01      YES
Date20081222  1.030000E+00  8.582550E-01  1.000000E+00  +1.717450E-01      YES
Date20081223  1.000000E+00  8.531980E-01  1.000000E+00  +1.468020E-01      YES
Date20081224  9.900000E-01  8.731680E-01  1.000000E+00  +1.168320E-01      YES
Date20081225  1.110000E+00  9.113420E-01  1.000000E+00  +1.986580E-01      YES
Date20081226  9.900000E-01  9.527510E-01  1.000000E+00  +3.724900E-02      YES
Date20081227  9.400000E-01  9.227930E-01  1.000000E+00  +1.720700E-02      YES
Date20081228  8.900000E-01  8.611960E-01  1.000000E+00  +2.880400E-02      YES
Date20081229  8.200000E-01  8.201480E-01  1.000000E+00  -1.480000E-04      YES
Date20081230  7.400000E-01  7.725020E-01  1.000000E+00  -3.250200E-02      YES
Date20081231  6.900000E-01  7.305100E-01  1.000000E+00  -4.051000E-02      YES
