Observation    Measured       Simulated      Weight          Residual   Sensitive
Date20080709  5.000000E-02  2.029640E-02  1.000000E+00  +2.970360E-02      YES
Date20080710  5.000000E-02  1.372190E-02  1.000000E+00  +3.627810E-02      YES
Date20080711  2.500000E-01  7.518600E-03  1.000000E+00  +2.424814E-01      YES
Date20080712  2.200000E-01  5.635720E-02  1.000000E+00  +1.636428E-01      YES
Date20080713  1.600000E-01  1.521340E-01  1.000000E+00  +7.866000E-03      YES
Date20080714  1.400000E-01  1.984690E-01  1.000000E+00  -5.846900E-02      YES
Date20080715  9.000000E-02  2.154610E-01  1.000000E+00  -1.254610E-01      YES
Date20080716  7.000000E-02  2.053740E-01  1.000000E+00  -1.353740E-01      YES
Date20080717  7.000000E-02  1.734050E-01  1.000000E+00  -1.034050E-01      YES
Date20080718  7.000000E-02  1.604660E-01  1.000000E+00  -9.046600E-02      YES
Date20080719  5.000000E-02  1.387050E-01  1.000000E+00  -8.870500E-02      YES
Date20080720  6.000000E-02  1.235780E-01  1.000000E+00  -6.357800E-02      YES
Date20080721  5.000000E-02  1.178900E-01  1.000000E+00  -6.789000E-02      YES
Date20080722  9.000000E-02  1.072490E-01  1.000000E+00  -1.724900E-02      YES
Date20080723  8.000000E-02  9.867650E-02  1.000000E+00  -1.867650E-02      YES
Date20080724  8.000000E-02  8.257350E-02  1.000000E+00  -2.573500E-03      YES
Date20080725  8.000000E-02  6.883270E-02  1.000000E+00  +1.116730E-02      YES
Date20080726  7.000000E-02  5.958630E-02  1.000000E+00  +1.041370E-02      YES
Date20080727  5.000000E-02  4.274290E-02  1.000000E+00  +7.257100E-03      YES
Date20080728  4.000000E-02  2.479120E-02  1.000000E+00  +1.520880E-02      YES
Date20080729  4.000000E-02  1.345590E-02  1.000000E+00  +2.654410E-02      YES
Date20080730  4.000000E-02  5.441960E-03  1.000000E+00  +3.455804E-02      YES
Date20080731  4.000000E-02  1.762680E-03  1.000000E+00  +3.823732E-02      YES
Date20080801  4.000000E-02  8.631240E-04  1.000000E+00  +3.913688E-02      YES
Date20080802  4.000000E-02  5.697950E-04  1.000000E+00  +3.943021E-02      YES
Date20080803  4.000000E-02  5.492270E-04  1.000000E+00  +3.945077E-02      YES
Date20080804  4.000000E-02  3.138440E-04  1.000000E+00  +3.968616E-02      YES
Date20080805  4.000000E-02  3.746260E-04  1.000000E+00  +3.962537E-02      YES
Date20080806  4.000000E-02  2.666420E-04  1.000000E+00  +3.973336E-02      YES
Date20080807  4.000000E-02  3.000480E-04  1.000000E+00  +3.969995E-02      YES
Date20080808  3.200000E-01  3.227010E-02  1.000000E+00  +2.877299E-01      YES
Date20080809  9.000000E-02  8.915520E-02  1.000000E+00  +8.448000E-04      YES
Date20080810  7.000000E-02  9.593690E-02  1.000000E+00  -2.593690E-02      YES
Date20080811  5.000000E-02  7.566680E-02  1.000000E+00  -2.566680E-02      YES
Date20080812  8.000000E-02  7.680780E-02  1.000000E+00  +3.192200E-03      YES
Date20080813  6.000000E-02  8.155780E-02  1.000000E+00  -2.155780E-02      YES
Date20080814  5.000000E-02  7.769320E-02  1.000000E+00  -2.769320E-02      YES
Date20080815  2.000000E-01  6.106800E-02  1.000000E+00  +1.389320E-01      YES
Date20080816  2.200000E-01  8.575030E-02  1.000000E+00  +1.342497E-01      YES
Date20080817  1.700000E-01  1.758820E-01  1.000000E+00  -5.882000E-03      YES
Date20080818  1.100000E-01  2.304620E-01  1.000000E+00  -1.204620E-01      YES
Date20080819  9.000000E-02  2.081080E-01  1.000000E+00  -1.181080E-01      YES
Date20080820  7.000000E-02  1.945640E-01  1.000000E+00  -1.245640E-01      YES
Date20080821  7.000000E-02  2.005970E-01  1.000000E+00  -1.305970E-01      YES
Date20080822  7.000000E-02  1.778480E-01  1.000000E+00  -1.078480E-01      YES
Date20080823  5.000000E-02  1.525440E-01  1.000000E+00  -1.025440E-01      YES
Date20080824  5.000000E-02  1.373550E-01  1.000000E+00  -8.735500E-02      YES
Date20080825  5.000000E-02  1.220300E-01  1.000000E+00  -7.203000E-02      YES
Date20080826  5.000000E-02  1.102830E-01  1.000000E+00  -6.028300E-02      YES
Date20080827  4.000000E-02  9.181740E-02  1.000000E+00  -5.181740E-02      YES
Date20080828  4.000000E-02  6.914210E-02  1.000000E+00  -2.914210E-02      YES
Date20080829  4.000000E-02  4.965760E-02  1.000000E+00  -9.657600E-03      YES
Date20080830  4.000000E-02  3.205430E-02  1.000000E+00  +7.945700E-03      YES
Date20080831  4.000000E-02  1.839770E-02  1.000000E+00  +2.160230E-02      YES
Date20080901  4.000000E-02  8.238000E-03  1.000000E+00  +3.176200E-02      YES
Date20080902  5.000000E-02  3.229450E-03  1.000000E+00  +4.677055E-02      YES
Date20080903  4.000000E-02  3.000800E-03  1.000000E+00  +3.699920E-02      YES
Date20080904  6.000000E-02  4.790680E-03  1.000000E+00  +5.520932E-02      YES
Date20080905  6.000000E-02  9.740840E-03  1.000000E+00  +5.025916E-02      YES
Date20080906  5.000000E-02  1.271490E-02  1.000000E+00  +3.728510E-02      YES
Date20080907  9.000000E-02  1.922130E-02  1.000000E+00  +7.077870E-02      YES
Date20080908  7.000000E-02  2.912280E-02  1.000000E+00  +4.087720E-02      YES
Date20080909  5.000000E-02  2.354870E-02  1.000000E+00  +2.645130E-02      YES
Date20080910  5.000000E-02  1.194510E-02  1.000000E+00  +3.805490E-02      YES
Date20080911  5.000000E-02  5.984940E-03  1.000000E+00  +4.401506E-02      YES
Date20080912  4.000000E-02  1.620280E-03  1.000000E+00  +3.837972E-02      YES
Date20080913  4.000000E-02  9.025430E-04  1.000000E+00  +3.909746E-02      YES
Date20080914  4.000000E-02  8.090790E-04  1.000000E+00  +3.919092E-02      YES
Date20080915  4.000000E-02  3.447450E-04  1.000000E+00  +3.965526E-02      YES
Date20080916  4.000000E-02  4.158690E-04  1.000000E+00  +3.958413E-02      YES
Date20080917  4.000000E-02  2.481480E-04  1.000000E+00  +3.975185E-02      YES
Date20080918  4.000000E-02  2.731620E-04  1.000000E+00  +3.972684E-02      YES
Date20080919  4.000000E-02  1.962490E-04  1.000000E+00  +3.980375E-02      YES
Date20080920  4.000000E-02  1.896320E-04  1.000000E+00  +3.981037E-02      YES
Date20080921  8.000000E-02  1.890680E-04  1.000000E+00  +7.981093E-02      YES
Date20080922  1.000000E-01  1.835430E-02  1.000000E+00  +8.164570E-02      YES
Date20080923  8.000000E-02  4.785890E-02  1.000000E+00  +3.214110E-02      YES
Date20080924  8.000000E-02  5.023660E-02  1.000000E+00  +2.976340E-02      YES
Date20080925  9.000000E-02  5.403150E-02  1.000000E+00  +3.596850E-02      YES
Date20080926  7.000000E-02  7.114800E-02  1.000000E+00  -1.148000E-03      YES
Date20080927  7.000000E-02  6.479430E-02  1.000000E+00  +5.205700E-03      YES
Date20080928  6.000000E-02  5.101020E-02  1.000000E+00  +8.989800E-03      YES
Date20080929  5.000000E-02  4.226180E-02  1.000000E+00  +7.738200E-03      YES
Date20080930  5.000000E-02  3.326510E-02  1.000000E+00  +1.673490E-02      YES
Date20081001  5.000000E-02  2.896800E-02  1.000000E+00  +2.103200E-02      YES
Date20081002  5.000000E-02  2.977850E-02  1.000000E+00  +2.022150E-02      YES
Date20081003  5.000000E-02  3.084710E-02  1.000000E+00  +1.915290E-02      YES
Date20081004  6.000000E-02  2.625610E-02  1.000000E+00  +3.374390E-02      YES
Date20081005  5.000000E-02  1.910810E-02  1.000000E+00  +3.089190E-02      YES
Date20081006  5.000000E-02  1.293280E-02  1.000000E+00  +3.706720E-02      YES
Date20081007  5.000000E-02  1.058280E-02  1.000000E+00  +3.941720E-02      YES
Date20081008  5.000000E-02  1.033820E-02  1.000000E+00  +3.966180E-02      YES
Date20081009  5.000000E-02  6.252850E-03  1.000000E+00  +4.374715E-02      YES
Date20081010  5.000000E-02  2.224870E-03  1.000000E+00  +4.777513E-02      YES
Date20081011  7.000000E-02  1.365340E-03  1.000000E+00  +6.863466E-02      YES
Date20081012  5.000000E-02  6.705950E-04  1.000000E+00  +4.932940E-02      YES
Date20081013  5.000000E-02  3.479000E-04  1.000000E+00  +4.965210E-02      YES
Date20081014  5.000000E-02  3.002580E-04  1.000000E+00  +4.969974E-02      YES
Date20081015  4.000000E-02  2.093170E-04  1.000000E+00  +3.979068E-02      YES
Date20081016  4.000000E-02  3.001630E-04  1.000000E+00  +3.969984E-02      YES
Date20081017  8.000000E-02  2.444030E-03  1.000000E+00  +7.755597E-02      YES
Date20081018  8.000000E-02  5.022820E-03  1.000000E+00  +7.497718E-02      YES
Date20081019  7.000000E-02  3.348200E-03  1.000000E+00  +6.665180E-02      YES
Date20081020  5.000000E-02  1.155320E-03  1.000000E+00  +4.884468E-02      YES
Date20081021  5.000000E-02  8.817080E-04  1.000000E+00  +4.911829E-02      YES
Date20081022  1.100000E-01  2.798140E-03  1.000000E+00  +1.072019E-01      YES
Date20081023  2.800000E-01  5.076090E-02  1.000000E+00  +2.292391E-01      YES
Date20081024  1.400000E-01  1.221070E-01  1.000000E+00  +1.789300E-02      YES
Date20081025  1.600000E-01  1.225230E-01  1.000000E+00  +3.747700E-02      YES
Date20081026  1.000000E-01  9.594840E-02  1.000000E+00  +4.051600E-03      YES
Date20081027  7.000000E-02  8.883870E-02  1.000000E+00  -1.883870E-02      YES
Date20081028  8.000000E-02  9.092790E-02  1.000000E+00  -1.092790E-02      YES
Date20081029  4.600000E-01  1.443680E-01  1.000000E+00  +3.156320E-01      YES
Date20081030  1.390000E+00  3.258290E-01  1.000000E+00  +1.064171E+00      YES
Date20081031  8.400000E-01  5.775860E-01  1.000000E+00  +2.624140E-01      YES
Date20081101  6.600000E-01  7.069960E-01  1.000000E+00  -4.699600E-02      YES
Date20081102  5.500000E-01  7.287710E-01  1.000000E+00  -1.787710E-01      YES
Date20081103  5.000000E-01  7.136980E-01  1.000000E+00  -2.136980E-01      YES
Date20081104  4.600000E-01  6.644660E-01  1.000000E+00  -2.044660E-01      YES
Date20081105  4.000000E-01  6.214220E-01  1.000000E+00  -2.214220E-01      YES
Date20081106  3.500000E-01  5.792180E-01  1.000000E+00  -2.292180E-01      YES
Date20081107  3.200000E-01  5.378190E-01  1.000000E+00  -2.178190E-01      YES
Date20081108  2.900000E-01  4.998770E-01  1.000000E+00  -2.098770E-01      YES
Date20081109  2.600000E-01  4.653450E-01  1.000000E+00  -2.053450E-01      YES
Date20081110  2.400000E-01  4.359450E-01  1.000000E+00  -1.959450E-01      YES
Date20081111  2.400000E-01  4.025410E-01  1.000000E+00  -1.625410E-01      YES
Date20081112  2.400000E-01  3.698270E-01  1.000000E+00  -1.298270E-01      YES
Date20081113  2.400000E-01  3.392540E-01  1.000000E+00  -9.925400E-02      YES
Date20081114  2.000000E-01  3.103560E-01  1.000000E+00  -1.103560E-01      YES
Date20081115  2.000000E-01  2.832670E-01  1.000000E+00  -8.326700E-02      YES
Date20081116  2.000000E-01  2.580380E-01  1.000000E+00  -5.803800E-02      YES
Date20081117  2.000000E-01  2.428710E-01  1.000000E+00  -4.287100E-02      YES
Date20081118  2.000000E-01  2.344700E-01  1.000000E+00  -3.447000E-02      YES
Date20081119  2.000000E-01  2.275510E-01  1.000000E+00  -2.755100E-02      YES
Date20081120  3.200000E-01  2.260700E-01  1.000000E+00  +9.393000E-02      YES
Date20081121  4.800000E-01  2.646920E-01  1.000000E+00  +2.153080E-01      YES
Date20081122  4.200000E-01  3.645900E-01  1.000000E+00  +5.541000E-02      YES
Date20081123  3.400000E-01  4.221240E-01  1.000000E+00  -8.212400E-02      YES
Date20081124  3.400000E-01  3.966890E-01  1.000000E+00  -5.668900E-02      YES
Date20081125  3.200000E-01  3.660770E-01  1.000000E+00  -4.607700E-02      YES
Date20081126  2.900000E-01  3.414590E-01  1.000000E+00  -5.145900E-02      YES
Date20081127  4.100000E-01  3.219590E-01  1.000000E+00  +8.804100E-02      YES
Date20081128  4.600000E-01  3.503230E-01  1.000000E+00  +1.096770E-01      YES
Date20081129  4.600000E-01  4.061190E-01  1.000000E+00  +5.388100E-02      YES
Date20081130  4.600000E-01  4.197610E-01  1.000000E+00  +4.023900E-02      YES
Date20081201  4.000000E-01  4.133620E-01  1.000000E+00  -1.336200E-02      YES
Date20081202  4.500000E-01  4.329310E-01  1.000000E+00  +1.706900E-02      YES
Date20081203  4.600000E-01  4.465890E-01  1.000000E+00  +1.341100E-02      YES
Date20081204  4.600000E-01  4.243950E-01  1.000000E+00  +3.560500E-02      YES
Date20081205  4.600000E-01  3.916500E-01  1.000000E+00  +6.835000E-02      YES
Date20081206  4.200000E-01  3.672020E-01  1.000000E+00  +5.279800E-02      YES
Date20081207  5.300000E-01  3.799390E-01  1.000000E+00  +1.500610E-01      YES
Date20081208  5.700000E-01  4.656490E-01  1.000000E+00  +1.043510E-01      YES
Date20081209  5.300000E-01  5.382020E-01  1.000000E+00  -8.202000E-03      YES
Date20081210  5.200000E-01  5.262780E-01  1.000000E+00  -6.278000E-03      YES
Date20081211  5.200000E-01  5.165290E-01  1.000000E+00  +3.471000E-03      YES
Date20081212  5.200000E-01  5.306220E-01  1.000000E+00  -1.062200E-02      YES
Date20081213  5.400000E-01  5.071500E-01  1.000000E+00  +3.285000E-02      YES
Date20081214  8.200000E-01  4.792060E-01  1.000000E+00  +3.407940E-01      YES
Date20081215  8.200000E-01  5.162170E-01  1.000000E+00  +3.037830E-01      YES
Date20081216  8.100000E-01  6.247240E-01  1.000000E+00  +1.852760E-01      YES
Date20081217  8.200000E-01  6.995580E-01  1.000000E+00  +1.204420E-01      YES
Date20081218  8.700000E-01  7.502860E-01  1.000000E+00  +1.197140E-01      YES
Date20081219  9.400000E-01  8.302110E-01  1.000000E+00  +1.097890E-01      YES
Date20081220  9.800000E-01  8.516240E-01  1.000000E+00  +1.283760E-01      YES
Date20081221  9.800000E-01  8.610390E-01  1.000000E+00  +1.189610E-01      YES
Date20081222  1.030000E+00  8.727480E-01  1.000000E+00  +1.572520E-01      YES
Date20081223  1.000000E+00  8.674570E-01  1.000000E+00  +1.325430E-01      YES
Date20081224  9.900000E-01  8.862440E-01  1.000000E+00  +1.037560E-01      YES
Date20081225  1.110000E+00  9.241820E-01  1.000000E+00  +1.858180E-01      YES
Date20081226  9.900000E-01  9.647940E-01  1.000000E+00  +2.520600E-02      YES
Date20081227  9.400000E-01  9.341310E-01  1.000000E+00  +5.869000E-03      YES
Date20081228  8.900000E-01  8.714390E-01  1.000000E+00  +1.856100E-02      YES
Date20081229  8.200000E-01  8.296090E-01  1.000000E+00  -9.609000E-03      YES
Date20081230  7.400000E-01  7.810940E-01  1.000000E+00  -4.109400E-02      YES
Date20081231  6.900000E-01  7.383440E-01  1.000000E+00  -4.834400E-02      YES
