time [d],date,hour,day_angle, rain [mm/d], snow [mm/d], temp [C], temp_daily_min [C], temp_daily_max [C],temp_daily_ave [C],temp_monthly_min [C],temp_monthly_max [C], air dens. [kg/m3], air pres. [KPa], rel hum. [-], cloud cover [-], ET radiation [MJ/m2/d], SW radiation [MJ/m2/d], net SW radiation [MJ/m2/d], LW radiation [MJ/m2/d], wind vel. [m/s], PET [mm/d], OW PET [mm/d], daily correction [-], potential melt [mm/d]
570,2004-04-23,00:00:00.00,1.93131,0,0,14.6,5.8,21.6,14.6,14.09,8.39,1.16376,96.7537,0.5,0,33.5405,25.0642,21.3761,-0.261305,2,3.97244,3.97244,1,73.584
571,2004-04-24,00:00:00.00,1.94847,3.1,0,10.7,5.8,18.9,10.7,14.09,8.39,1.18074,96.6925,0.5,0,33.7922,25.6331,21.8612,-0.286727,2,3.20562,3.20562,1,53.928
572,2004-04-25,00:00:00.00,1.96564,10.5,0,7.1,6,7.7,7.1,14.09,8.39,1.19649,96.6345,0.5,0,34.0411,26.1195,22.276,-0.30684,2,1.01634,1.01634,1,35.784
573,2004-04-26,00:00:00.00,1.98281,0.9,0,8.2,3.7,14,8.2,14.09,8.39,1.19166,96.6524,0.5,0,34.2869,26.2325,22.3725,-0.301024,2,2.63108,2.63108,1,41.328
574,2004-04-27,00:00:00.00,1.99998,0.6,0,8.9,3.9,11.8,8.9,14.09,8.39,1.1886,96.6637,0.5,0,34.5296,26.3701,22.4898,-0.297173,2,2.38303,2.38303,1,44.856
575,2004-04-28,00:00:00.00,2.01714,0,0,10.3,4.1,15.4,10.3,14.09,8.39,1.18248,96.6861,0.5,0,34.7691,26.4423,22.5514,-0.289117,2,3.02032,3.02032,1,51.912
576,2004-04-29,00:00:00.00,2.03431,0,0,12.2,1.6,19,12.2,14.09,8.39,1.1742,96.7162,0.5,0,35.0054,26.4547,22.562,-0.277409,2,4.02851,4.02851,1,61.488
577,2004-04-30,00:00:00.00,2.05148,0,0,15.2,4.9,21.4,15.2,14.09,8.39,1.16115,96.763,0.5,0,35.2384,26.3271,22.4532,-0.257044,2,4.34396,4.34396,1,76.608
578,2004-05-01,00:00:00.00,2.06864,0,0,16.1,7.1,24.5,16.1,14.09,8.39,1.15724,96.7769,0.5,0,35.468,26.4035,22.5183,-0.250472,2,4.61238,4.61238,1,81.144
579,2004-05-02,00:00:00.00,2.08581,2.3,0,15,11.1,20.5,15,18.33,12.65,1.16202,96.7599,0.5,0,35.6942,26.7041,22.7747,-0.258475,2,3.30103,3.30103,1,75.6
580,2004-05-03,00:00:00.00,2.10298,5.3,0,10.3,9.2,12.7,10.3,18.33,12.65,1.18248,96.6861,0.5,0,35.9169,27.3498,23.3254,-0.289117,2,1.73642,1.73642,1,51.912
581,2004-05-04,00:00:00.00,2.12015,11.6,0,13.8,4.5,19.8,13.8,18.33,12.65,1.16724,96.7413,0.5,0,36.1361,27.1789,23.1797,-0.266839,2,4.1076,4.1076,1,69.552
582,2004-05-05,00:00:00.00,2.13731,1.1,0,16.2,8.3,19.7,16.2,18.33,12.65,1.1568,96.7784,0.5,0,36.3517,27.0758,23.0918,-0.249728,2,3.83769,3.83769,1,81.648
583,2004-05-06,00:00:00.00,2.15448,8,0,14.2,11,20.6,14.2,18.33,12.65,1.1655,96.7475,0.5,0,36.5636,27.4686,23.4268,-0.264093,2,3.33387,3.33387,1,71.568
584,2004-05-07,00:00:00.00,2.17165,28,0,11.8,10,14.8,11.8,18.33,12.65,1.17594,96.7099,0.5,0,36.7717,27.8806,23.7781,-0.279949,2,2.19301,2.19301,1,59.472
585,2004-05-08,00:00:00.00,2.18881,0.6,0,8.5,7.2,11.8,8.5,18.33,12.65,1.19035,96.6572,0.5,0,36.9761,28.3432,24.1727,-0.299388,2,1.9181,1.9181,1,42.84
586,2004-05-09,00:00:00.00,2.20598,0,0,10.6,3.6,14.1,10.6,18.33,12.65,1.18117,96.6909,0.5,0,37.1767,28.3136,24.1474,-0.287328,2,3.14629,3.14629,1,53.424
587,2004-05-10,00:00:00.00,2.22315,3.8,0,9.8,3.1,12.3,9.8,18.33,12.65,1.18467,96.6781,0.5,0,37.3734,28.542,24.3422,-0.292049,2,2.87726,2.87726,1,49.392
588,2004-05-11,00:00:00.00,2.24032,27.8,0,11.1,7.6,15.5,11.1,18.33,12.65,1.17899,96.6989,0.5,0,37.5662,28.5708,24.3668,-0.284297,2,2.80622,2.80622,1,55.944
589,2004-05-12,00:00:00.00,2.25748,0,0,13.3,8.6,19.5,13.3,18.33,12.65,1.16941,96.7335,0.5,0,37.7549,28.492,24.2996,-0.270213,2,3.56501,3.56501,1,67.032
590,2004-05-13,00:00:00.00,2.27465,1.6,0,10.5,7.4,13.8,10.5,18.33,12.65,1.18161,96.6893,0.5,0,37.9396,28.9206,24.6652,-0.287927,2,2.49795,2.49795,1,52.92
591,2004-05-14,00:00:00.00,2.29182,4.7,0,7.8,7.5,9.1,7.8,18.33,12.65,1.19342,96.6459,0.5,0,38.1203,29.3044,24.9924,-0.303172,2,1.13519,1.13519,1,39.312
592,2004-05-15,00:00:00.00,2.30898,0,0,9.8,5,13.5,9.8,18.33,12.65,1.18467,96.6781,0.5,0,38.2968,29.2659,24.9596,-0.292049,2,2.83397,2.83397,1,49.392
593,2004-05-16,00:00:00.00,2.32615,10.4,0,11.1,4.7,14.2,11.1,18.33,12.65,1.17899,96.6989,0.5,0,38.4691,29.2753,24.9676,-0.284297,2,3.15127,3.15127,1,55.944
594,2004-05-17,00:00:00.00,2.34332,0,0,10.8,8.4,14.6,10.8,18.33,12.65,1.1803,96.6941,0.5,0,38.6372,29.4358,25.1045,-0.286123,2,2.53036,2.53036,1,54.432
595,2004-05-18,00:00:00.00,2.36049,0,0,12.7,7.4,14.8,12.7,18.33,12.65,1.17202,96.7241,0.5,0,38.8011,29.3669,25.0458,-0.274177,2,2.96056,2.96056,1,64.008
596,2004-05-19,00:00:00.00,2.37765,0,0,15.4,11.6,19.7,15.4,18.33,12.65,1.16028,96.7661,0.5,0,38.9606,29.1786,24.8853,-0.255602,2,3.38548,3.38548,1,77.616
597,2004-05-20,00:00:00.00,2.39482,0,0,15.8,6.5,21.5,15.8,18.33,12.65,1.15854,96.7723,0.5,0,39.1157,29.2476,24.9441,-0.252687,2,4.68113,4.68113,1,79.632
598,2004-05-21,00:00:00.00,2.41199,0,0,13.5,11.4,17.7,13.5,18.33,12.65,1.16854,96.7366,0.5,0,39.2665,29.6371,25.2763,-0.268871,2,2.83695,2.83695,1,68.04
599,2004-05-22,00:00:00.00,2.42915,1.2,0,9,5.6,16.6,9,18.33,12.65,1.18816,96.6653,0.5,0,39.4128,30.2109,25.7656,-0.296614,2,3.22168,3.22168,1,45.36
600,2004-05-23,00:00:00.00,2.44632,6.8,0,7.1,4.9,10.6,7.1,18.33,12.65,1.19649,96.6345,0.5,0,39.5547,30.4888,26.0026,-0.30684,2,2.16246,2.16246,1,35.784
601,2004-05-24,00:00:00.00,2.46349,11.4,0,4.2,2.2,6.3,4.2,18.33,12.65,1.20927,96.5867,0.5,0,39.692,30.8241,26.2886,-0.320832,2,1.62604,1.62604,1,21.168
602,2004-05-25,00:00:00.00,2.48066,0,0,7.8,1.8,11.1,7.8,18.33,12.65,1.19342,96.6459,0.5,0,39.8248,30.6396,26.1312,-0.303172,2,2.85923,2.85923,1,39.312
603,2004-05-26,00:00:00.00,2.49782,2,0,10.8,6.3,13.7,10.8,18.33,12.65,1.1803,96.6941,0.5,0,39.953,30.4557,25.9744,-0.286123,2,2.85855,2.85855,1,54.432
604,2004-05-27,00:00:00.00,2.51499,2,0,8.3,6.8,11,8.3,18.33,12.65,1.19123,96.654,0.5,0,40.0766,30.791,26.2604,-0.300481,2,1.97138,1.97138,1,41.832
605,2004-05-28,00:00:00.00,2.53216,0,0,9.8,1.8,13.5,9.8,18.33,12.65,1.18467,96.6781,0.5,0,40.1956,30.7424,26.219,-0.292049,2,3.48975,3.48975,1,49.392
606,2004-05-29,00:00:00.00,2.54933,0,0,11.1,1.4,16.3,11.1,18.33,12.65,1.17899,96.6989,0.5,0,40.3098,30.6997,26.1825,-0.284297,2,4.13538,4.13538,1,55.944
607,2004-05-30,00:00:00.00,2.56649,0,0,13.4,2.4,19.9,13.4,18.33,12.65,1.16898,96.7351,0.5,0,40.4193,30.5309,26.0386,-0.269544,2,4.85151,4.85151,1,67.536
608,2004-05-31,00:00:00.00,2.58366,0,0,15.4,3.6,22.2,15.4,18.33,12.65,1.16028,96.7661,0.5,0,40.5241,30.3674,25.8992,-0.255602,2,5.33608,5.33608,1,77.616
609,2004-06-01,00:00:00.00,2.60083,1.5,0,17.2,5.6,21.9,17.2,18.33,12.65,1.15245,96.7937,0.5,0,40.6242,30.204,25.7598,-0.242141,2,5.2791,5.2791,1,86.688
610,2004-06-02,00:00:00.00,2.61799,3.5,0,12.1,9.5,15.4,12.1,21.98,16.2,1.17464,96.7147,0.5,0,40.7194,30.9066,26.359,-0.278048,2,2.71965,2.71965,1,60.984
611,2004-06-03,00:00:00.00,2.63516,3.4,0,12.4,9.4,14.5,12.4,21.98,16.2,1.17333,96.7194,0.5,0,40.8097,30.9423,26.3895,-0.276124,2,2.55959,2.55959,1,62.496
612,2004-06-04,00:00:00.00,2.65233,1,0,14,10.6,21.6,14,21.98,16.2,1.16637,96.7444,0.5,0,40.8953,30.8216,26.2865,-0.265472,2,3.96653,3.96653,1,70.56
613,2004-06-05,00:00:00.00,2.6695,4.2,0,15.5,5.1,21.8,15.5,21.98,16.2,1.15985,96.7676,0.5,0,40.9759,30.6952,26.1787,-0.254877,2,5.12797,5.12797,1,78.12
614,2004-06-06,00:00:00.00,2.68666,5.4,0,12.7,11.5,15.4,12.7,21.98,16.2,1.17202,96.7241,0.5,0,41.0517,31.0926,26.5177,-0.274177,2,2.27393,2.27393,1,64.008
615,2004-06-07,00:00:00.00,2.70383,0,0,15,11,20.2,15,21.98,16.2,1.16202,96.7599,0.5,0,41.1225,30.8695,26.3274,-0.258475,2,3.76237,3.76237,1,75.6
616,2004-06-08,00:00:00.00,2.721,0,0,18.2,7.3,24.4,18.2,21.98,16.2,1.1481,96.8088,0.5,0,41.1884,30.4826,25.9974,-0.234279,2,5.63884,5.63884,1,91.728
617,2004-06-09,00:00:00.00,2.73816,0,0,21.2,11.5,26.8,21.2,21.98,16.2,1.13502,96.8537,0.5,0,41.2493,30.0604,25.6374,-0.209001,2,5.78684,5.78684,1,106.848
618,2004-06-10,00:00:00.00,2.75533,0,0,20.8,13,26.6,20.8,21.98,16.2,1.13677,96.8478,0.5,0,41.3053,30.167,25.7283,-0.212521,2,5.40725,5.40725,1,104.832
619,2004-06-11,00:00:00.00,2.7725,0.5,0,21.8,14.6,27.2,21.8,21.98,16.2,1.1324,96.8626,0.5,0,41.3563,30.0376,25.618,-0.203633,2,5.34609,5.34609,1,109.872
620,2004-06-12,00:00:00.00,2.78967,23.4,0,19.2,17,24.5,19.2,21.98,16.2,1.14375,96.8239,0.5,0,41.4022,30.491,26.0046,-0.226138,2,3.85807,3.85807,1,96.768
621,2004-06-13,00:00:00.00,2.80683,9.4,0,12.8,11.6,18.4,12.8,21.98,16.2,1.17159,96.7257,0.5,0,41.4432,31.3779,26.761,-0.273523,2,3.04119,3.04119,1,64.512
622,2004-06-14,00:00:00.00,2.824,0.6,0,13.8,9.9,17.3,13.8,21.98,16.2,1.16724,96.7413,0.5,0,41.4791,31.2867,26.6832,-0.266839,2,3.27904,3.27904,1,69.552
623,2004-06-15,00:00:00.00,2.84117,0,0,15.5,9.3,19.4,15.5,21.98,16.2,1.15985,96.7676,0.5,0,41.51,31.0957,26.5203,-0.254877,2,4.03991,4.03991,1,78.12
624,2004-06-16,00:00:00.00,2.85833,4.5,0,20.1,13.9,25.1,20.1,21.98,16.2,1.13982,96.8374,0.5,0,41.5358,30.4484,25.9683,-0.218569,2,4.8449,4.8449,1,101.304
625,2004-06-17,00:00:00.00,2.8755,0,0,11.6,8.5,19.4,11.6,21.98,16.2,1.17681,96.7068,0.5,0,41.5566,31.5988,26.9494,-0.281204,2,3.70949,3.70949,1,58.464
626,2004-06-18,00:00:00.00,2.89267,5.3,0,14.9,8.5,22,14.9,21.98,16.2,1.16245,96.7584,0.5,0,41.5723,31.2199,26.6262,-0.259187,2,4.59339,4.59339,1,75.096
627,2004-06-19,00:00:00.00,2.90984,0.9,0,12.4,9.9,16.1,12.4,21.98,16.2,1.17333,96.7194,0.5,0,41.583,31.5294,26.8903,-0.276124,2,2.87563,2.87563,1,62.496
628,2004-06-20,00:00:00.00,2.927,1.7,0,12.1,10.3,16.2,12.1,21.98,16.2,1.17464,96.7147,0.5,0,41.5886,31.5676,26.9228,-0.278048,2,2.7777,2.7777,1,60.984
629,2004-06-21,00:00:00.00,2.94417,0.4,0,12.6,4.4,16.1,12.6,21.98,16.2,1.17246,96.7225,0.5,0,41.5891,31.5112,26.8747,-0.274828,2,3.97704,3.97704,1,63.504
630,2004-06-22,00:00:00.00,2.96134,2.9,0,13.2,6.5,18.6,13.2,21.98,16.2,1.16985,96.7319,0.5,0,41.5846,31.4379,26.8122,-0.27088,2,4.12383,4.12383,1,66.528
631,2004-06-23,00:00:00.00,2.9785,3.7,0,16.5,7.5,21.2,16.5,21.98,16.2,1.1555,96.783,0.5,0,41.575,31.0102,26.4475,-0.24748,2,4.85401,4.85401,1,83.16
632,2004-06-24,00:00:00.00,2.99567,7.1,0,17.8,10.3,22.8,17.8,21.98,16.2,1.14984,96.8028,0.5,0,41.5604,30.8162,26.282,-0.237457,2,4.81059,4.81059,1,89.712
633,2004-06-25,00:00:00.00,3.01284,0,0,15.7,11.9,21,15.7,21.98,16.2,1.15898,96.7707,0.5,0,41.5407,31.0923,26.5174,-0.253419,2,3.86059,3.86059,1,79.128
634,2004-06-26,00:00:00.00,3.03001,0,0,15.2,10.3,18.5,15.2,21.98,16.2,1.16115,96.763,0.5,0,41.516,31.1391,26.5574,-0.257044,2,3.60786,3.60786,1,76.608
635,2004-06-27,00:00:00.00,3.04717,0,0,15,9.8,20.2,15,21.98,16.2,1.16202,96.7599,0.5,0,41.4862,31.1425,26.5603,-0.258475,2,4.0356,4.0356,1,75.6
636,2004-06-28,00:00:00.00,3.06434,2.6,0,17,7.2,20.7,17,21.98,16.2,1.15332,96.7906,0.5,0,41.4514,30.8492,26.3101,-0.24368,2,4.87416,4.87416,1,85.68
637,2004-06-29,00:00:00.00,3.08151,0,0,16.6,12.8,20.4,16.6,21.98,16.2,1.15506,96.7845,0.5,0,41.4116,30.8749,26.3321,-0.246726,2,3.61162,3.61162,1,83.664
638,2004-06-30,00:00:00.00,3.09867,0,0,14.6,10.6,18.6,14.6,21.98,16.2,1.16376,96.7537,0.5,0,41.3669,31.1036,26.5271,-0.261305,2,3.48624,3.48624,1,73.584
639,2004-07-01,00:00:00.00,3.11584,0,0,16.9,10.3,21.1,16.9,21.98,16.2,1.15376,96.7891,0.5,0,41.3171,30.7632,26.2368,-0.244446,2,4.33297,4.33297,1,85.176
640,2004-07-02,00:00:00.00,3.13301,5,0,15.8,12.8,24.8,15.8,24.17,18.07,1.15854,96.7723,0.5,0,41.2624,30.8711,26.3288,-0.252687,2,4.4167,4.4167,1,79.632
641,2004-07-03,00:00:00.00,3.15018,0.4,0,15.5,9.9,20.5,15.5,24.17,18.07,1.15985,96.7676,0.5,0,41.2027,30.8657,26.3241,-0.254877,2,4.10806,4.10806,1,78.12
642,2004-07-04,00:00:00.00,3.16734,4.1,0,13.7,10.1,19.7,13.7,24.17,18.07,1.16767,96.7397,0.5,0,41.1381,31.0415,26.4741,-0.267519,2,3.69237,3.69237,1,69.048
643,2004-07-05,00:00:00.00,3.18451,1.1,0,16.9,10.3,22.1,16.9,24.17,18.07,1.15376,96.7891,0.5,0,41.0686,30.5781,26.0789,-0.244446,2,4.50189,4.50189,1,85.176
644,2004-07-06,00:00:00.00,3.20168,16.1,0,16,12.2,22.9,16,24.17,18.07,1.15767,96.7753,0.5,0,40.9943,30.644,26.1351,-0.251213,2,4.16817,4.16817,1,80.64
645,2004-07-07,00:00:00.00,3.21884,0,0,14.2,9.1,19.6,14.2,24.17,18.07,1.1655,96.7475,0.5,0,40.915,30.8127,26.279,-0.264093,2,3.90159,3.90159,1,71.568
646,2004-07-08,00:00:00.00,3.23601,0,0,17.7,6.5,23.2,17.7,24.17,18.07,1.15028,96.8013,0.5,0,40.831,30.2893,25.8325,-0.238245,2,5.44741,5.44741,1,89.208
647,2004-07-09,00:00:00.00,3.25318,17.6,0,20.7,13.1,27.6,20.7,24.17,18.07,1.13721,96.8463,0.5,0,40.7421,29.7708,25.3904,-0.213393,2,5.49291,5.49291,1,104.328
648,2004-07-10,00:00:00.00,3.27035,0.8,0,15.1,13.7,20.4,15.1,24.17,18.07,1.16159,96.7615,0.5,0,40.6484,30.5002,26.0124,-0.257761,2,3.1834,3.1834,1,76.104
649,2004-07-11,00:00:00.00,3.28751,2,0,13.6,11,18.1,13.6,24.17,18.07,1.16811,96.7382,0.5,0,40.55,30.6081,26.1045,-0.268197,2,3.12007,3.12007,1,68.544
650,2004-07-12,00:00:00.00,3.30468,0.5,0,14.1,8.4,19.1,14.1,24.17,18.07,1.16593,96.746,0.5,0,40.4469,30.4706,25.9872,-0.264784,2,3.88134,3.88134,1,71.064
651,2004-07-13,00:00:00.00,3.32185,11,0,13,11.1,17,13,24.17,18.07,1.17072,96.7288,0.5,0,40.3391,30.517,26.0267,-0.272207,2,2.77534,2.77534,1,65.52
652,2004-07-14,00:00:00.00,3.33902,2.2,0,11.7,10.4,13.9,11.7,24.17,18.07,1.17638,96.7084,0.5,0,40.2266,30.5741,26.0755,-0.280578,2,2.04166,2.04166,1,58.968
653,2004-07-15,00:00:00.00,3.35618,1.2,0,14,10.1,17.7,14,24.17,18.07,1.16637,96.7444,0.5,0,40.1095,30.2263,25.7788,-0.265472,2,3.23367,3.23367,1,70.56
654,2004-07-16,00:00:00.00,3.37335,0,0,16.9,12.6,20.7,16.9,24.17,18.07,1.15376,96.7891,0.5,0,39.9878,29.7686,25.3885,-0.244446,2,3.63173,3.63173,1,85.176
655,2004-07-17,00:00:00.00,3.39052,0,0,18.9,14.9,23.4,18.9,24.17,18.07,1.14506,96.8194,0.5,0,39.8616,29.3942,25.0692,-0.22861,2,3.92233,3.92233,1,95.256
656,2004-07-18,00:00:00.00,3.40768,0,0,21.4,11,28.5,21.4,24.17,18.07,1.13415,96.8567,0.5,0,39.7308,28.9142,24.6598,-0.207223,2,5.99166,5.99166,1,107.856
657,2004-07-19,00:00:00.00,3.42485,0.9,0,23.2,15.8,29.8,23.2,24.17,18.07,1.12626,96.8832,0.5,0,39.5956,28.5154,24.3197,-0.190694,2,5.58611,5.58611,1,116.928
658,2004-07-20,00:00:00.00,3.44202,0,0,20.1,16.8,25.9,20.1,24.17,18.07,1.13982,96.8374,0.5,0,39.4559,28.9136,24.6592,-0.218569,2,4.14846,4.14846,1,101.304
659,2004-07-21,00:00:00.00,3.45919,22,0,21.4,12.9,29.6,21.4,24.17,18.07,1.13415,96.8567,0.5,0,39.3119,28.6046,24.3957,-0.207223,2,5.79138,5.79138,1,107.856
660,2004-07-22,00:00:00.00,3.47635,0,0,22.1,16.1,27.7,22.1,24.17,18.07,1.13108,96.867,0.5,0,39.1634,28.3821,24.206,-0.200909,2,4.89437,4.89437,1,111.384
661,2004-07-23,00:00:00.00,3.49352,12.2,0,18,14.6,21.2,18,24.17,18.07,1.14897,96.8058,0.5,0,39.0107,28.8833,24.6334,-0.235874,2,3.29953,3.29953,1,90.72
662,2004-07-24,00:00:00.00,3.51069,0.4,0,22.4,11.2,29.4,22.4,24.17,18.07,1.12977,96.8715,0.5,0,38.8537,28.1044,23.9691,-0.198159,2,6.12785,6.12785,1,112.896
663,2004-07-25,00:00:00.00,3.52785,0.4,0,18,16.4,21.2,18,24.17,18.07,1.14897,96.8058,0.5,0,38.6924,28.6432,24.4286,-0.235874,2,2.79089,2.79089,1,90.72
664,2004-07-26,00:00:00.00,3.54502,1.6,0,18,11.1,23.5,18,24.17,18.07,1.14897,96.8058,0.5,0,38.527,28.5181,24.3219,-0.235874,2,4.46655,4.46655,1,90.72
665,2004-07-27,00:00:00.00,3.56219,12.6,0,14,12.6,18.5,14,24.17,18.07,1.16637,96.7444,0.5,0,38.3574,28.8861,24.6357,-0.265472,2,2.72468,2.72468,1,70.56
666,2004-07-28,00:00:00.00,3.57936,2.4,0,13.7,11.5,18.5,13.7,24.17,18.07,1.16767,96.7397,0.5,0,38.1837,28.7861,24.5504,-0.267519,2,2.92652,2.92652,1,69.048
667,2004-07-29,00:00:00.00,3.59652,0,0,15.2,8,20.5,15.2,24.17,18.07,1.16115,96.763,0.5,0,38.006,28.477,24.2868,-0.257044,2,4.07788,4.07788,1,76.608
668,2004-07-30,00:00:00.00,3.61369,0,0,16.8,8,22.7,16.8,24.17,18.07,1.15419,96.7876,0.5,0,37.8242,28.1417,24.0009,-0.245209,2,4.61444,4.61444,1,84.672
669,2004-07-31,00:00:00.00,3.63086,0,0,18,9.5,26.1,18,24.17,18.07,1.14897,96.8058,0.5,0,37.6385,27.8445,23.7474,-0.235874,2,5.04875,5.04875,1,90.72
670,2004-08-01,00:00:00.00,3.64802,0,0,21.2,11.1,28,21.2,24.17,18.07,1.13502,96.8537,0.5,0,37.449,27.2477,23.2384,-0.209001,2,5.52156,5.52156,1,106.848
671,2004-08-02,00:00:00.00,3.66519,0,0,19.5,15.8,24.9,19.5,23.88,17.64,1.14244,96.8284,0.5,0,37.2555,27.3494,23.3251,-0.223641,2,3.85509,3.85509,1,98.28
672,2004-08-03,00:00:00.00,3.68236,0,0,19,11.5,24.8,19,23.88,17.64,1.14462,96.8209,0.5,0,37.0583,27.2691,23.2566,-0.227789,2,4.57376,4.57376,1,95.76
673,2004-08-04,00:00:00.00,3.69953,0,0,19.2,11.6,25.4,19.2,23.88,17.64,1.14375,96.8239,0.5,0,36.8574,27.0892,23.1032,-0.226138,2,4.65886,4.65886,1,96.768
674,2004-08-05,00:00:00.00,3.71669,0,0,20.3,11.5,28.3,20.3,23.88,17.64,1.13895,96.8404,0.5,0,36.6527,26.7803,22.8398,-0.216855,2,5.2638,5.2638,1,102.312
675,2004-08-06,00:00:00.00,3.73386,0,0,21.5,12.1,28.3,21.5,23.88,17.64,1.13371,96.8582,0.5,0,36.4444,26.4483,22.5566,-0.20633,2,5.30146,5.30146,1,108.36
676,2004-08-07,00:00:00.00,3.75103,0,0,20.4,11.8,27.4,20.4,23.88,17.64,1.13852,96.8419,0.5,0,36.2325,26.4482,22.5565,-0.215994,2,5.02734,5.02734,1,102.816
677,2004-08-08,00:00:00.00,3.76819,0,0,19.5,11,26.6,19.5,23.88,17.64,1.14244,96.8284,0.5,0,36.0172,26.4095,22.5235,-0.223641,2,4.87972,4.87972,1,98.28
678,2004-08-09,00:00:00.00,3.78536,0,0,20.2,11.8,28,20.2,23.88,17.64,1.13939,96.8389,0.5,0,35.7983,26.147,22.2996,-0.217713,2,5.03521,5.03521,1,101.808
679,2004-08-10,00:00:00.00,3.80253,0,0,20.3,11,28.2,20.3,23.88,17.64,1.13895,96.8404,0.5,0,35.576,25.9643,22.1438,-0.216855,2,5.16965,5.16965,1,102.312
680,2004-08-11,00:00:00.00,3.8197,0,0,21.5,11.1,29.4,21.5,23.88,17.64,1.13371,96.8582,0.5,0,35.3505,25.6231,21.8528,-0.20633,2,5.46547,5.46547,1,108.36
681,2004-08-12,00:00:00.00,3.83686,0,0,21.6,14.4,28.5,21.6,23.88,17.64,1.13327,96.8597,0.5,0,35.1216,25.4356,21.6929,-0.205434,2,4.77853,4.77853,1,108.864
682,2004-08-13,00:00:00.00,3.85403,10.4,0,22.7,14.1,30.1,22.7,23.88,17.64,1.12845,96.8759,0.5,0,34.8895,25.0985,21.4054,-0.195382,2,5.19785,5.19785,1,114.408
683,2004-08-14,00:00:00.00,3.8712,1.6,0,16.8,14.4,22.4,16.8,23.88,17.64,1.15419,96.7876,0.5,0,34.6542,25.7043,21.922,-0.245209,2,3.11883,3.11883,1,84.672
684,2004-08-15,00:00:00.00,3.88836,1.8,0,17.2,14.4,21.1,17.2,23.88,17.64,1.15245,96.7937,0.5,0,34.4159,25.4728,21.7246,-0.242141,2,2.86733,2.86733,1,86.688
685,2004-08-16,00:00:00.00,3.90553,0,0,18.5,11.8,24.8,18.5,23.88,17.64,1.1468,96.8134,0.5,0,34.1745,25.1289,21.4313,-0.231866,2,4.11334,4.11334,1,93.24
686,2004-08-17,00:00:00.00,3.9227,0,0,20.7,12.4,26.5,20.7,23.88,17.64,1.13721,96.8463,0.5,0,33.9302,24.6564,21.0283,-0.213393,2,4.51097,4.51097,1,104.328
687,2004-08-18,00:00:00.00,3.93987,4.4,0,21,16.2,29.6,21,23.88,17.64,1.1359,96.8508,0.5,0,33.6829,24.4272,20.8328,-0.210766,2,4.39955,4.39955,1,105.84
688,2004-08-19,00:00:00.00,3.95703,0,0,20.8,16.8,28.4,20.8,23.88,17.64,1.13677,96.8478,0.5,0,33.4329,24.2634,20.6931,-0.212521,2,4.04207,4.04207,1,104.832
689,2004-08-20,00:00:00.00,3.9742,2.4,0,20,15.5,24.6,20,23.88,17.64,1.14026,96.8359,0.5,0,33.1801,24.175,20.6177,-0.219421,2,3.4794,3.4794,1,100.8
690,2004-08-21,00:00:00.00,3.99137,1.8,0,17.7,16,23,17.7,23.88,17.64,1.15028,96.8013,0.5,0,32.9246,24.2597,20.6899,-0.238245,2,2.84388,2.84388,1,89.208
691,2004-08-22,00:00:00.00,4.00853,1.2,0,16.7,11.7,20.6,16.7,23.88,17.64,1.15463,96.786,0.5,0,32.6665,24.1726,20.6156,-0.245969,2,3.09194,3.09194,1,84.168
692,2004-08-23,00:00:00.00,4.0257,0,0,13.3,10.6,19.3,13.3,23.88,17.64,1.16941,96.7335,0.5,0,32.4059,24.3163,20.7382,-0.270213,2,2.73374,2.73374,1,67.032
693,2004-08-24,00:00:00.00,4.04287,0,0,14.6,4.6,20.9,14.6,23.88,17.64,1.16376,96.7537,0.5,0,32.1428,23.9833,20.4542,-0.261305,2,3.86666,3.86666,1,73.584
694,2004-08-25,00:00:00.00,4.06004,6.8,0,16,13.6,20.2,16,23.88,17.64,1.15767,96.7753,0.5,0,31.8773,23.6322,20.1547,-0.251213,2,2.54556,2.54556,1,80.64
695,2004-08-26,00:00:00.00,4.0772,0,0,16.4,13,20.8,16.4,23.88,17.64,1.15593,96.7815,0.5,0,31.6095,23.3807,19.9402,-0.248232,2,2.77655,2.77655,1,82.656
696,2004-08-27,00:00:00.00,4.09437,8.8,0,14.9,12.9,20.2,14.9,23.88,17.64,1.16245,96.7584,0.5,0,31.3395,23.3225,19.8906,-0.259187,2,2.54633,2.54633,1,75.096
697,2004-08-28,00:00:00.00,4.11154,1.2,0,15.1,12.3,19,15.1,23.88,17.64,1.16159,96.7615,0.5,0,31.0673,23.0889,19.6914,-0.257761,2,2.43305,2.43305,1,76.104
698,2004-08-29,00:00:00.00,4.12871,1.1,0,16.7,14.4,19.1,16.7,23.88,17.64,1.15463,96.786,0.5,0,30.7931,22.711,19.3691,-0.245969,2,2.11804,2.11804,1,84.168
699,2004-08-30,00:00:00.00,4.14587,1.7,0,17.2,11.3,23.1,17.2,23.88,17.64,1.15245,96.7937,0.5,0,30.5168,22.4424,19.14,-0.242141,2,3.37414,3.37414,1,86.688
700,2004-08-31,00:00:00.00,4.16304,6.2,0,14.3,11.6,18.9,14.3,23.88,17.64,1.16506,96.7491,0.5,0,30.2387,22.5133,19.2004,-0.2634,2,2.41181,2.41181,1,72.072
