time [d],date,hour,rainfall [mm/day],snowfall [mm/d SWE],Channel Storage [mm],Reservoir Storage [mm],Rivulet Storage [mm],Surface Water [mm],Cum. Losses to Atmosphere [mm],Ponded Water [mm],Soil Water[0] [mm],Soil Water[1] [mm],Soil Water[2] [mm],Snow Melt (Liquid) [mm],Snow [mm],Canopy [mm],Canopy Snow [mm], Total [mm], Cum. Inputs [mm], Cum. Outflow [mm], MB Error [mm]
488,2004-02-01,00:00:00.00,1.8,0,-0.034778,0,0.479124,0,652.022,0,58.7092,296.844,10,1.10063,22.0126,0,0,1041.13,1010.7,0.775781,-2.04636e-12
489,2004-02-02,00:00:00.00,2.6,0,-0.034778,0,0.479124,0,652.461,0,60.4806,320.347,10,0,0,0,0,1043.73,1013.3,0.775781,2.16005e-12
490,2004-02-03,00:00:00.00,15.4,0,-0.034778,0,0.479124,0,654.228,0,61.3648,333.095,10,0,0,0,0,1059.13,1028.7,0.775781,-9.09495e-13
491,2004-02-04,00:00:00.00,1.7,0,-0.034778,0,0.479124,0,654.846,0,61.1346,334.408,10,0,0,0,0,1060.83,1030.4,0.775781,-2.50111e-12
492,2004-02-05,00:00:00.00,0,0,-0.034778,0,0.479124,0,655.512,0,60.6076,334.269,10,0,0,0,0,1060.83,1030.4,0.775781,-1.13687e-12
493,2004-02-06,00:00:00.00,0.2,0,-0.034778,0,0.479124,0,656.177,0,60.1359,334.275,10,0,0,0,0,1061.03,1030.6,0.775781,0
494,2004-02-07,00:00:00.00,0,0,-0.034778,0,0.479124,0,656.891,0,59.6034,334.094,10,0,0,0,0,1061.03,1030.6,0.775781,6.82121e-13
495,2004-02-08,00:00:00.00,4.5,0,-0.034778,0,0.479124,0,657.847,0,59.6967,337.544,10,0,0,0,0,1065.53,1035.1,0.775781,2.27374e-13
496,2004-02-09,00:00:00.00,7,7,-0.034778,0,0.479124,0,659.321,0,60.916,348.852,10,0,0,0,0,1079.53,1049.1,0.775781,-9.09495e-13
497,2004-02-10,00:00:00.00,0,15.2,-0.034778,0,0.479124,0,660.773,0,61.0403,348.727,10,0,13.7477,0,0,1094.73,1064.3,0.775781,-1.13687e-12
498,2004-02-11,00:00:00.00,0,10.6,-0.034778,0,0.479124,0,661.786,0,61.1614,348.606,10,0.504,22.8309,0,0,1105.33,1074.9,0.775781,2.27374e-13
499,2004-02-12,00:00:00.00,0,4.2,-0.034778,0,0.479124,0,662.224,0,61.2456,348.486,10,0,27.1337,0,0,1109.53,1079.1,0.775781,2.27374e-12
500,2004-02-13,00:00:00.00,0,0.4,-0.034778,0,0.479124,0,662.708,0,60.9343,348.35,10,0,27.4954,0,0,1109.93,1079.5,0.775781,-6.82121e-13
501,2004-02-14,00:00:00.00,3.8,0,-0.034778,0,0.479124,0,663.42,0,61.8062,362.422,10,0.744772,14.8954,0,0,1113.73,1083.3,0.775781,2.95586e-12
502,2004-02-15,00:00:00.00,0,0,-0.034778,0,0.479124,0,663.822,0,62.4239,376.984,10,0.00281745,0.0563491,0,0,1113.73,1083.3,0.775781,1.36424e-12
503,2004-02-16,00:00:00.00,0,0,-0.034778,0,0.479124,0,664.269,0,62.1075,376.912,10,0,0,0,0,1113.73,1083.3,0.775781,1.13687e-12
504,2004-02-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,664.773,0,61.7459,376.769,10,0,0,0,0,1113.73,1083.3,0.775781,-1.36424e-12
505,2004-02-18,00:00:00.00,0.264508,1.93549,-0.034778,0,0.479124,0,665.457,0,61.4486,376.832,10,0,1.75057,0,0,1115.93,1085.5,0.775781,-1.81899e-12
506,2004-02-19,00:00:00.00,0.3,0.9,-0.034778,0,0.479124,0,665.84,0,61.3589,376.838,10,0.0875283,2.56457,0,0,1117.13,1086.7,0.775781,-1.36424e-12
507,2004-02-20,00:00:00.00,0,1.7,-0.034778,0,0.479124,0,666.121,0,61.397,376.681,10,0,4.18968,0,0,1118.83,1088.4,0.775781,-2.04636e-12
508,2004-02-21,00:00:00.00,0,0,-0.034778,0,0.479124,0,666.811,0,60.8852,376.503,10,0,4.18968,0,0,1118.83,1088.4,0.775781,-1.13687e-12
509,2004-02-22,00:00:00.00,0,0,-0.034778,0,0.479124,0,667.535,0,60.7152,380.138,10,0,0,0,0,1118.83,1088.4,0.775781,1.36424e-12
510,2004-02-23,00:00:00.00,0,0,-0.034778,0,0.479124,0,668.106,0,60.3411,379.941,10,0,0,0,0,1118.83,1088.4,0.775781,1.36424e-12
511,2004-02-24,00:00:00.00,0,1.8,-0.034778,0,0.479124,0,668.438,0,60.3752,379.747,10,0,1.62802,0,0,1120.63,1090.2,0.775781,-2.72848e-12
512,2004-02-25,00:00:00.00,0,0,-0.034778,0,0.479124,0,668.966,0,60.0544,379.54,10,0,1.62802,0,0,1120.63,1090.2,0.775781,0
513,2004-02-26,00:00:00.00,0,0,-0.034778,0,0.479124,0,669.497,0,59.7408,379.322,10,0,1.62802,0,0,1120.63,1090.2,0.775781,1.13687e-12
514,2004-02-27,00:00:00.00,0,0,-0.034778,0,0.479124,0,670.22,0,59.2538,379.087,10,0,1.62802,0,0,1120.63,1090.2,0.775781,0
515,2004-02-28,00:00:00.00,0,0,-0.034778,0,0.479124,0,670.847,0,58.8757,378.838,10,0,1.62802,0,0,1120.63,1090.2,0.775781,-2.04636e-12
516,2004-02-29,00:00:00.00,0,0,-0.034778,0,0.479124,0,671.527,0,58.4588,378.574,10,0,1.62802,0,0,1120.63,1090.2,0.775781,0
517,2004-03-01,00:00:00.00,0,1.7,-0.034778,0,0.479124,0,672.014,0,58.3962,378.312,10,0,3.16559,0,0,1122.33,1091.9,0.775781,-2.72848e-12
518,2004-03-02,00:00:00.00,0,7.4,-0.034778,0,0.479124,0,672.733,0,58.6336,378.063,10,0,9.85856,0,0,1129.73,1099.3,0.775781,0
519,2004-03-03,00:00:00.00,1.4,1.4,-0.034778,0,0.479124,0,673.406,0,59.5403,385.399,10,0.17824,3.5648,0,0,1132.53,1102.1,0.775781,2.27374e-12
520,2004-03-04,00:00:00.00,0,5.8,-0.034778,0,0.479124,0,674.033,0,59.6615,385.205,10,0,8.98888,0,0,1138.33,1107.9,0.775781,-9.09495e-13
521,2004-03-05,00:00:00.00,0,0,-0.034778,0,0.479124,0,674.808,0,59.104,384.987,10,0,8.98888,0,0,1138.33,1107.9,0.775781,0
522,2004-03-06,00:00:00.00,0,0,-0.034778,0,0.479124,0,675.467,0,58.6797,384.753,10,0,8.98888,0,0,1138.33,1107.9,0.775781,-1.59162e-12
523,2004-03-07,00:00:00.00,0,0.2,-0.034778,0,0.479124,0,676.247,0,58.1739,384.498,10,0,9.16977,0,0,1138.53,1108.1,0.775781,-2.27374e-12
524,2004-03-08,00:00:00.00,0,0.8,-0.034778,0,0.479124,0,677.094,0,57.6759,384.225,10,0,9.89333,0,0,1139.33,1108.9,0.775781,4.54747e-13
525,2004-03-09,00:00:00.00,0,0.7,-0.034778,0,0.479124,0,677.743,0,57.3765,383.942,10,0,10.5265,0,0,1140.03,1109.6,0.775781,6.82121e-13
526,2004-03-10,00:00:00.00,0,12.4,-0.034778,0,0.479124,0,678.938,0,57.6361,383.673,10,0,21.7417,0,0,1152.43,1122,0.775781,-3.18323e-12
527,2004-03-11,00:00:00.00,0,1.2,-0.034778,0,0.479124,0,679.611,0,57.6214,385.163,10,0.990152,19.803,0,0,1153.63,1123.2,0.775781,6.82121e-13
528,2004-03-12,00:00:00.00,0,0,-0.034778,0,0.479124,0,680.594,0,57.6805,389.942,10,0.712952,14.259,0,0,1153.63,1123.2,0.775781,2.72848e-12
529,2004-03-13,00:00:00.00,0,0,-0.034778,0,0.479124,0,681.695,0,58.7349,402.758,10,0,0,0,0,1153.63,1123.2,0.775781,-2.50111e-12
530,2004-03-14,00:00:00.00,1.7,0,-0.034778,0,0.479124,0,683.146,0,57.8802,403.862,10,0,0,0,0,1155.33,1124.9,0.775781,1.13687e-12
531,2004-03-15,00:00:00.00,0,0,-0.034778,0,0.479124,0,684.637,0,56.681,403.571,10,0,0,0,0,1155.33,1124.9,0.775781,9.09495e-13
532,2004-03-16,00:00:00.00,0,0,-0.034778,0,0.479124,0,686.468,0,55.2,403.221,10,0,0,0,0,1155.33,1124.9,0.775781,-6.82121e-13
533,2004-03-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,688.251,0,53.8179,402.82,10,0,0,0,0,1155.33,1124.9,0.775781,-6.82121e-13
534,2004-03-18,00:00:00.00,0,0,-0.034778,0,0.479124,0,690.719,0,51.8259,402.344,10,0,0,0,0,1155.33,1124.9,0.775781,-2.27374e-12
535,2004-03-19,00:00:00.00,0,0,-0.034778,0,0.479124,0,692.966,0,50.1136,401.809,10,0,0,0,0,1155.33,1124.9,0.775781,-2.04636e-12
536,2004-03-20,00:00:00.00,3.3,0,-0.034778,0,0.479124,0,695.045,-2.80536e-19,49.8152,403.328,10,0,0,0,0,1158.63,1128.2,0.775781,-3.63798e-12
537,2004-03-21,00:00:00.00,9.7,0,-0.034778,0,0.479124,0,696.76,1.75607e-18,52.007,409.121,10,0,0,0,0,1168.33,1137.9,0.775781,0
538,2004-03-22,00:00:00.00,0.4,0,-0.034778,0,0.479124,0,698.169,0,51.1139,409.006,10,0,0,0,0,1168.73,1138.3,0.775781,-3.41061e-12
539,2004-03-23,00:00:00.00,0.2,0,-0.034778,0,0.479124,0,699.516,0,50.2614,408.711,10,0,0,0,0,1168.93,1138.5,0.775781,2.95586e-12
540,2004-03-24,00:00:00.00,2,0,-0.034778,0,0.479124,0,701.162,0,49.7016,409.624,10,0,0,0,0,1170.93,1140.5,0.775781,-2.04636e-12
541,2004-03-25,00:00:00.00,8,8,-0.034778,0,0.479124,0,702.857,0,53.3862,420.245,10,0,0,0,0,1186.93,1156.5,0.775781,4.54747e-13
542,2004-03-26,00:00:00.00,0,0,-0.034778,0,0.479124,0,703.567,0,52.9664,419.955,10,0,0,0,0,1186.93,1156.5,0.775781,0
543,2004-03-27,00:00:00.00,0,2.5,-0.034778,0,0.479124,0,704.153,0,52.9142,419.66,10,0,2.26114,0,0,1189.43,1159,0.775781,-3.41061e-12
544,2004-03-28,00:00:00.00,0,0,-0.034778,0,0.479124,0,705.084,0,52.307,419.337,10,0,2.26114,0,0,1189.43,1159,0.775781,-6.82121e-13
545,2004-03-29,00:00:00.00,0,0,-0.034778,0,0.479124,0,706.711,0,51.4243,420.853,10,0,0,0,0,1189.43,1159,0.775781,-6.82121e-13
546,2004-03-30,00:00:00.00,0,0,-0.034778,0,0.479124,0,708.851,0,49.7187,420.419,10,0,0,0,0,1189.43,1159,0.775781,-2.27374e-12
547,2004-03-31,00:00:00.00,0,0,-0.034778,0,0.479124,0,711.327,0,47.7527,419.908,10,0,0,0,0,1189.43,1159,0.775781,1.81899e-12
548,2004-04-01,00:00:00.00,0,0,-0.034778,0,0.479124,0,713.45,0,46.198,419.341,10,0,0,0,0,1189.43,1159,0.775781,-5.00222e-12
549,2004-04-02,00:00:00.00,0,0,-0.034778,0,0.479124,0,716.061,0,44.2238,418.704,10,0,0,0,0,1189.43,1159,0.775781,-6.82121e-13
550,2004-04-03,00:00:00.00,0,0,-0.034778,0,0.479124,0,718.752,0,42.2064,418.03,10,0,0,0,0,1189.43,1159,0.775781,-2.72848e-12
551,2004-04-04,00:00:00.00,0,0,-0.034778,0,0.479124,0,720.93,0,40.7301,417.328,10,0,0,0,0,1189.43,1159,0.775781,-2.04636e-12
552,2004-04-05,00:00:00.00,3.7,0,-0.034778,0,0.479124,0,723.362,-9.40084e-19,40.962,418.364,10,0,0,0,0,1193.13,1162.7,0.775781,-4.54747e-13
553,2004-04-06,00:00:00.00,3.1,0,-0.034778,0,0.479124,0,725.192,7.19629e-20,41.1891,419.408,10,0,0,0,0,1196.23,1165.8,0.775781,-1.59162e-12
554,2004-04-07,00:00:00.00,1.3,0,-0.034778,0,0.479124,0,726.716,-4.72164e-20,40.8719,419.5,10,0,0,0,0,1197.53,1167.1,0.775781,-9.09495e-13
555,2004-04-08,00:00:00.00,1.2,0,-0.034778,0,0.479124,0,728.359,6.22052e-20,40.4043,419.525,10,0,0,0,0,1198.73,1168.3,0.775781,-6.82121e-13
556,2004-04-09,00:00:00.00,0,0,-0.034778,0,0.479124,0,730.114,3.09929e-36,39.3384,418.836,10,0,0,0,0,1198.73,1168.3,0.775781,-2.95586e-12
557,2004-04-10,00:00:00.00,0.5,0,-0.034778,0,0.479124,0,731.423,2.61645e-20,38.9581,418.407,10,0,0,0,0,1199.23,1168.8,0.775781,-2.27374e-12
558,2004-04-11,00:00:00.00,3.3,0,-0.034778,0,0.479124,0,733.856,-1.95368e-19,38.7654,419.467,10,0,0,0,0,1202.53,1172.1,0.775781,-2.95586e-12
559,2004-04-12,00:00:00.00,0,0,-0.034778,0,0.479124,0,735.998,3.5442e-37,37.3572,418.734,10,0,0,0,0,1202.53,1172.1,0.775781,-2.72848e-12
560,2004-04-13,00:00:00.00,0,0,-0.034778,0,0.479124,0,738.292,5.40613e-53,35.8355,417.961,10,0,0,0,0,1202.53,1172.1,0.775781,4.54747e-13
561,2004-04-14,00:00:00.00,0,0,-0.034778,0,0.479124,0,739.885,6.65626e-70,35.0278,417.176,10,0,0,0,0,1202.53,1172.1,0.775781,-6.82121e-13
562,2004-04-15,00:00:00.00,0,0,-0.034778,0,0.479124,0,742.243,0,33.4817,416.364,10,0,0,0,0,1202.53,1172.1,0.775781,-2.27374e-13
563,2004-04-16,00:00:00.00,0,0,-0.034778,0,0.479124,0,745.408,0,31.1684,415.512,10,0,0,0,0,1202.53,1172.1,0.775781,-1.36424e-12
564,2004-04-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,747.864,0,29.5859,414.638,10,0,0,0,0,1202.53,1172.1,0.775781,-2.04636e-12
565,2004-04-18,00:00:00.00,0,0,-0.034778,0,0.479124,0,750.441,0,27.9058,413.741,10,0,0,0,0,1202.53,1172.1,0.775781,-1.36424e-12
566,2004-04-19,00:00:00.00,2.1,0,-0.034778,0,0.479124,0,753.577,-1.71755e-18,27.1571,413.454,10,0,0,0,0,1204.63,1174.2,0.775781,-2.27374e-12
567,2004-04-20,00:00:00.00,5.4,0,-0.034778,0,0.479124,0,755.351,-6.09387e-18,29.9449,414.293,10,0,0,0,0,1210.03,1179.6,0.775781,-9.09495e-13
568,2004-04-21,00:00:00.00,0,0,-0.034778,0,0.479124,0,758.045,-3.61166e-34,28.0989,413.445,10,0,0,0,0,1210.03,1179.6,0.775781,-2.27374e-12
569,2004-04-22,00:00:00.00,0,0,-0.034778,0,0.479124,0,761.714,7.47873e-52,25.3538,412.521,10,0,0,0,0,1210.03,1179.6,0.775781,0
570,2004-04-23,00:00:00.00,0,0,-0.034778,0,0.479124,0,764.471,-4.16027e-68,23.5397,411.577,10,0,0,0,0,1210.03,1179.6,0.775781,-2.50111e-12
571,2004-04-24,00:00:00.00,3.1,0,-0.034778,0,0.479124,0,767.531,1.69601e-18,23.7472,411.41,10,0,0,0,0,1213.13,1182.7,0.775781,-1.59162e-12
572,2004-04-25,00:00:00.00,10.5,0,-0.034778,0,0.479124,0,768.769,4.09338e-18,30.2317,414.188,10,0,0,0,0,1223.63,1193.2,0.775781,-6.82121e-13
573,2004-04-26,00:00:00.00,0.9,0,-0.034778,0,0.479124,0,771.399,-9.02555e-21,28.7173,413.972,10,0,0,0,0,1224.53,1194.1,0.775781,-1.59162e-12
574,2004-04-27,00:00:00.00,0.6,0,-0.034778,0,0.479124,0,773.782,-3.2853e-19,27.3994,413.507,10,0,0,0,0,1225.13,1194.7,0.775781,-9.09495e-13
575,2004-04-28,00:00:00.00,0,0,-0.034778,0,0.479124,0,776.801,-1.79387e-35,25.2409,412.646,10,0,0,0,0,1225.13,1194.7,0.775781,-1.36424e-12
576,2004-04-29,00:00:00.00,0,0,-0.034778,0,0.479124,0,780.731,-8.36402e-53,22.2558,411.701,10,0,0,0,0,1225.13,1194.7,0.775781,-1.59162e-12
577,2004-04-30,00:00:00.00,0,0,-0.034778,0,0.479124,0,783.948,-5.55847e-69,20.0138,410.726,10,0,0,0,0,1225.13,1194.7,0.775781,-4.54747e-12
578,2004-05-01,00:00:00.00,0,0,-0.034778,0,0.479124,0,786.758,1.22476e-86,18.1962,409.734,10,0,0,0,0,1225.13,1194.7,0.775781,-4.09273e-12
579,2004-05-02,00:00:00.00,2.3,0,-0.034778,0,0.479124,0,789.691,2.65562e-18,18.0889,409.208,10,0,0,0,0,1227.43,1197,0.775781,1.36424e-12
580,2004-05-03,00:00:00.00,5.3,0,-0.034778,0,0.479124,0,791.426,-2.41084e-17,21.2242,409.638,10,0,0,0,0,1232.73,1202.3,0.775781,1.59162e-12
581,2004-05-04,00:00:00.00,11.6,0,-0.034778,0,0.479124,0,795.532,3.23756e-18,24.7464,413.61,10,0,0,0,0,1244.33,1213.9,0.775781,9.09495e-13
582,2004-05-05,00:00:00.00,1.1,0,-0.034778,0,0.479124,0,799.368,1.17624e-18,22.3152,413.305,10,0,0,0,0,1245.43,1215,0.775781,-9.09495e-13
583,2004-05-06,00:00:00.00,8,0,-0.034778,0,0.479124,0,802.7,1.04084e-17,24.3442,415.944,10,0,0,0,0,1253.43,1223,0.775781,2.27374e-13
584,2004-05-07,00:00:00.00,28,0,-0.034778,0,0.479124,0,805.954,9.13786e-21,35.3803,429.654,10,0,0,0,0,1281.43,1251,0.775781,-9.09495e-13
585,2004-05-08,00:00:00.00,0.6,0,-0.034778,0,0.479124,0,807.872,0,34.1562,429.561,10,0,0,0,0,1282.03,1251.6,0.775781,-2.27374e-13
586,2004-05-09,00:00:00.00,0,0,-0.034778,0,0.479124,0,811.017,0,31.6176,428.954,10,0,0,0,0,1282.03,1251.6,0.775781,-1.81899e-12
587,2004-05-10,00:00:00.00,3.8,0,-0.034778,0,0.479124,0,813.893,0,30.9614,430.534,10,0,0,0,0,1285.83,1255.4,0.775781,-3.18323e-12
588,2004-05-11,00:00:00.00,27.8,0,-0.034778,0,0.479124,0,817.179,0,39.4263,446.583,10,0,0,0,0,1313.63,1283.2,0.775781,1.59162e-12
589,2004-05-12,00:00:00.00,0,0,-0.034778,0,0.479124,0,820.742,0,36.366,446.08,10,0,0,0,0,1313.63,1283.2,0.775781,-6.82121e-13
590,2004-05-13,00:00:00.00,1.6,0,-0.034778,0,0.479124,0,823.239,0,35.0066,446.542,10,0,0,0,0,1315.23,1284.8,0.775781,-2.27374e-13
591,2004-05-14,00:00:00.00,4.7,0,-0.034778,0,0.479124,0,824.374,0,36.2211,448.893,10,0,0,0,0,1319.93,1289.5,0.775781,4.54747e-13
592,2004-05-15,00:00:00.00,0,0,-0.034778,0,0.479124,0,827.207,0,34,448.281,10,0,0,0,0,1319.93,1289.5,0.775781,4.54747e-13
593,2004-05-16,00:00:00.00,10.4,0,-0.034778,0,0.479124,0,830.357,0,35.7033,453.828,10,0,0,0,0,1330.33,1299.9,0.775781,4.54747e-13
594,2004-05-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,832.887,0,33.79,453.212,10,0,0,0,0,1330.33,1299.9,0.775781,-3.18323e-12
595,2004-05-18,00:00:00.00,0,0,-0.034778,0,0.479124,0,835.846,0,31.5378,452.504,10,0,0,0,0,1330.33,1299.9,0.775781,2.95586e-12
596,2004-05-19,00:00:00.00,0,0,-0.034778,0,0.479124,0,839.22,0,28.95,451.719,10,0,0,0,0,1330.33,1299.9,0.775781,-3.86535e-12
597,2004-05-20,00:00:00.00,0,0,-0.034778,0,0.479124,0,843.179,0,25.8352,450.874,10,0,0,0,0,1330.33,1299.9,0.775781,1.36424e-12
598,2004-05-21,00:00:00.00,0,0,-0.034778,0,0.479124,0,845.64,0,24.249,449.999,10,0,0,0,0,1330.33,1299.9,0.775781,3.41061e-12
599,2004-05-22,00:00:00.00,1.2,0,-0.034778,0,0.479124,0,848.661,1.03104e-18,22.9064,449.521,10,0,0,0,0,1331.53,1301.1,0.775781,1.13687e-12
600,2004-05-23,00:00:00.00,6.8,0,-0.034778,0,0.479124,0,850.823,1.61776e-18,26.0384,451.027,10,0,0,0,0,1338.33,1307.9,0.775781,-9.09495e-13
601,2004-05-24,00:00:00.00,11.4,0,-0.034778,0,0.479124,0,852.448,0,30.6879,456.152,10,0,0,0,0,1349.73,1319.3,0.775781,-3.18323e-12
602,2004-05-25,00:00:00.00,0,0,-0.034778,0,0.479124,0,855.307,0,28.5015,455.48,10,0,0,0,0,1349.73,1319.3,0.775781,-1.59162e-12
603,2004-05-26,00:00:00.00,2,0,-0.034778,0,0.479124,0,858.164,0,27.285,455.839,10,0,0,0,0,1351.73,1321.3,0.775781,-1.59162e-12
604,2004-05-27,00:00:00.00,2,0,-0.034778,0,0.479124,0,860.135,-6.68414e-22,27.0338,456.12,10,0,0,0,0,1353.73,1323.3,0.775781,-2.27374e-13
605,2004-05-28,00:00:00.00,0,0,-0.034778,0,0.479124,0,863.623,0,24.3954,455.27,10,0,0,0,0,1353.73,1323.3,0.775781,1.13687e-12
606,2004-05-29,00:00:00.00,0,0,-0.034778,0,0.479124,0,867.456,0,21.476,454.356,10,0,0,0,0,1353.73,1323.3,0.775781,1.59162e-12
607,2004-05-30,00:00:00.00,0,0,-0.034778,0,0.479124,0,871.389,0,18.5087,453.391,10,0,0,0,0,1353.73,1323.3,0.775781,-2.04636e-12
608,2004-05-31,00:00:00.00,0,0,-0.034778,0,0.479124,0,875.311,0,15.594,452.383,10,0,0,0,0,1353.73,1323.3,0.775781,-1.36424e-12
609,2004-06-01,00:00:00.00,1.5,0,-0.034778,0,0.479124,0,879.219,4.40951e-19,13.8978,451.672,10,0,0,0,0,1355.23,1324.8,0.775781,-1.36424e-12
610,2004-06-02,00:00:00.00,3.5,0,-0.034778,0,0.479124,0,881.826,-2.41918e-18,15.1374,451.325,10,0,0,0,0,1358.73,1328.3,0.775781,-3.86535e-12
611,2004-06-03,00:00:00.00,3.4,0,-0.034778,0,0.479124,0,884.364,-1.44742e-18,15.935,451.389,10,0,0,0,0,1362.13,1331.7,0.775781,-1.36424e-12
612,2004-06-04,00:00:00.00,1,0,-0.034778,0,0.479124,0,888.207,2.2674e-19,13.7797,450.702,10,0,0,0,0,1363.13,1332.7,0.775781,-3.18323e-12
613,2004-06-05,00:00:00.00,4.2,0,-0.034778,0,0.479124,0,893.238,1.68194e-18,12.9933,450.657,10,0,0,0,0,1367.33,1336.9,0.775781,-2.27374e-12
614,2004-06-06,00:00:00.00,5.4,0,-0.034778,0,0.479124,0,895.5,-7.51255e-18,15.9194,450.869,10,0,0,0,0,1372.73,1342.3,0.775781,-5.00222e-12
615,2004-06-07,00:00:00.00,0,0,-0.034778,0,0.479124,0,899.214,1.088e-34,13.23,449.844,10,0,0,0,0,1372.73,1342.3,0.775781,-2.72848e-12
616,2004-06-08,00:00:00.00,0,0,-0.034778,0,0.479124,0,903.047,3.47429e-51,10.4502,448.791,10,0,0,0,0,1372.73,1342.3,0.775781,-2.04636e-12
617,2004-06-09,00:00:00.00,0,0,-0.034778,0,0.479124,0,905.946,4.84472e-68,8.6176,447.724,10,0,0,0,0,1372.73,1342.3,0.775781,3.41061e-12
618,2004-06-10,00:00:00.00,0,0,-0.034778,0,0.479124,0,908.435,-5.62967e-85,7.20608,446.647,10,0,0,0,0,1372.73,1342.3,0.775781,-4.09273e-12
619,2004-06-11,00:00:00.00,0.5,0,-0.034778,0,0.479124,0,911.039,3.67221e-19,6.13361,445.616,10,0,0,0,0,1373.23,1342.8,0.775781,1.59162e-12
620,2004-06-12,00:00:00.00,23.4,0,-0.034778,0,0.479124,0,914.895,7.84018e-18,21.6568,449.637,10,0,0,0,0,1396.63,1366.2,0.775781,-4.09273e-12
621,2004-06-13,00:00:00.00,9.4,0,-0.034778,0,0.479124,0,917.935,4.11492e-18,23.3044,454.349,10,0,0,0,0,1406.03,1375.6,0.775781,1.81899e-12
622,2004-06-14,00:00:00.00,0.6,0,-0.034778,0,0.479124,0,921.212,-1.65972e-19,20.9969,453.979,10,0,0,0,0,1406.63,1376.2,0.775781,-1.81899e-12
623,2004-06-15,00:00:00.00,0,0,-0.034778,0,0.479124,0,925.25,-2.86217e-36,17.8057,453.133,10,0,0,0,0,1406.63,1376.2,0.775781,3.18323e-12
624,2004-06-16,00:00:00.00,4.5,0,-0.034778,0,0.479124,0,930.091,3.48121e-18,16.4438,454.154,10,0,0,0,0,1411.13,1380.7,0.775781,-9.09495e-13
625,2004-06-17,00:00:00.00,0,0,-0.034778,0,0.479124,0,933.497,1.38096e-34,13.984,453.208,10,0,0,0,0,1411.13,1380.7,0.775781,2.95586e-12
626,2004-06-18,00:00:00.00,5.3,0,-0.034778,0,0.479124,0,938.076,-1.72e-18,14.0764,453.836,10,0,0,0,0,1416.43,1386,0.775781,6.82121e-13
627,2004-06-19,00:00:00.00,0.9,0,-0.034778,0,0.479124,0,940.924,-1.1409e-18,12.7802,453.185,10,0,0,0,0,1417.33,1386.9,0.775781,-3.41061e-12
628,2004-06-20,00:00:00.00,1.7,0,-0.034778,0,0.479124,0,943.67,3.89515e-18,12.1936,452.724,10,0,0,0,0,1419.03,1388.6,0.775781,-2.27374e-13
629,2004-06-21,00:00:00.00,0.4,0,-0.034778,0,0.479124,0,947.129,8.98472e-19,10.0445,451.815,10,0,0,0,0,1419.43,1389,0.775781,6.82121e-13
630,2004-06-22,00:00:00.00,2.9,0,-0.034778,0,0.479124,0,951.172,1.33955e-20,9.29917,451.417,10,0,0,0,0,1422.33,1391.9,0.775781,9.09495e-13
631,2004-06-23,00:00:00.00,3.7,0,-0.034778,0,0.479124,0,955.929,-4.36068e-18,8.53217,451.127,10,0,0,0,0,1426.03,1395.6,0.775781,-5.68434e-12
632,2004-06-24,00:00:00.00,7.1,0,-0.034778,0,0.479124,0,960.704,-2.97926e-18,10.4666,451.518,10,0,0,0,0,1433.13,1402.7,0.775781,-2.04636e-12
633,2004-06-25,00:00:00.00,0,0,-0.034778,0,0.479124,0,964.445,1.49495e-35,7.78914,450.455,10,0,0,0,0,1433.13,1402.7,0.775781,-9.09495e-13
634,2004-06-26,00:00:00.00,0,0,-0.034778,0,0.479124,0,966.98,-1.45107e-53,6.33048,449.378,10,0,0,0,0,1433.13,1402.7,0.775781,1.13687e-12
635,2004-06-27,00:00:00.00,0,0,-0.034778,0,0.479124,0,969.189,-1.58236e-67,5.20947,448.29,10,0,0,0,0,1433.13,1402.7,0.775781,-3.18323e-12
636,2004-06-28,00:00:00.00,2.6,0,-0.034778,0,0.479124,0,972.852,-2.87951e-18,4.94192,447.494,10,0,0,0,0,1435.73,1405.3,0.775781,-2.27374e-12
637,2004-06-29,00:00:00.00,0,0,-0.034778,0,0.479124,0,974.623,1.51592e-34,4.26599,446.399,10,0,0,0,0,1435.73,1405.3,0.775781,-1.36424e-12
638,2004-06-30,00:00:00.00,0,0,-0.034778,0,0.479124,0,976.18,2.01272e-51,3.80797,445.3,10,0,0,0,0,1435.73,1405.3,0.775781,-3.63798e-12
639,2004-07-01,00:00:00.00,0,0,-0.034778,0,0.479124,0,977.897,8.24143e-68,3.19438,444.197,10,0,0,0,0,1435.73,1405.3,0.775781,1.59162e-12
640,2004-07-02,00:00:00.00,5,0,-0.034778,0,0.479124,0,981.838,-2.9803e-18,4.90723,443.543,10,0,0,0,0,1440.73,1410.3,0.775781,1.13687e-12
641,2004-07-03,00:00:00.00,0.4,0,-0.034778,0,0.479124,0,984.587,-5.99774e-19,3.57286,442.529,10,0,0,0,0,1441.13,1410.7,0.775781,-5.22959e-12
642,2004-07-04,00:00:00.00,4.1,0,-0.034778,0,0.479124,0,987.887,-4.16978e-18,5.00006,441.902,10,0,0,0,0,1445.23,1414.8,0.775781,-3.41061e-12
